NumberOfMeshes: 2 
MeshName: pTankHullShape 
NumberOfVertices: 676 
Tangent: 0.339179 -0.940722 7.67181e-006
UV1: 0.937894 0.25714 
UV2: 0.937989 0.295645 
UV3: 0.919575 0.25714
MaterialIndex: -1

VertexIndicies: 61 111 115
Normal: 0.90182 0.420551 -0.0992857
Tangent: 0.423438 -0.90588 0.00902554
UV1: 0.919575 0.25714 
UV2: 0.937989 0.295645 
UV3: 0.921863 0.295645
MaterialIndex: -1

VertexIndicies: 40 41 114
Normal: 0.134652 0.987947 0.0763475
Tangent: 0.990839 -0.135046 -7.32122e-007
UV1: 0.863745 0.688408 
UV2: 0.827606 0.688408 
UV3: 0.8587 0.649903
MaterialIndex: -1

VertexIndicies: 114 41 112
Normal: 0.15486 0.986132 0.0596892
Tangent: 0.987881 -0.155207 0.00120675
UV1: 0.8587 0.649903 
UV2: 0.827606 0.688408 
UV3: 0.827606 0.649903
MaterialIndex: -1

VertexIndicies: 61 115 60
Normal: 0.134652 0.987947 -0.0763491
Tangent: 0.990839 -0.135046 0
UV1: 0.863745 0.575709 
UV2: 0.8587 0.614215 
UV3: 0.827606 0.575709
MaterialIndex: -1

VertexIndicies: 60 115 113
Normal: 0.15486 0.986131 -0.0596906
Tangent: 0.987881 -0.155208 -0.00120765
UV1: 0.827606 0.575709 
UV2: 0.8587 0.614215 
UV3: 0.827606 0.614215
MaterialIndex: -1

VertexIndicies: 96 98 116
Normal: 2.21851e-006 -2.56524e-005 -1
Tangent: 1 6.06181e-006 2.21836e-006
UV1: 0.298635 0.957042 
UV2: 0.318846 0.960854 
UV3: 0.298635 0.954963
MaterialIndex: -1

VertexIndicies: 116 98 118
Normal: 3.22772e-007 -1.53051e-005 -1
Tangent: 1 -1.35127e-005 3.22979e-007
UV1: 0.298635 0.954963 
UV2: 0.318846 0.960854 
UV3: 0.322518 0.958992
MaterialIndex: -1

VertexIndicies: 97 117 99
Normal: 0 2.56521e-005 1
Tangent: 1 1.56862e-005 -4.01677e-010
UV1: 0.298635 0.957042 
UV2: 0.298635 0.954963 
UV3: 0.318846 0.960854
MaterialIndex: -1

VertexIndicies: 99 117 119
Normal: 7.86489e-007 1.5305e-005 1
Tangent: 1 -1.41992e-005 -7.86272e-007
UV1: 0.318846 0.960854 
UV2: 0.298635 0.954963 
UV3: 0.322518 0.958992
MaterialIndex: -1

VertexIndicies: 98 100 118
Normal: 9.02817e-007 0 -1
Tangent: 1 -3.79256e-005 9.02817e-007
UV1: 0.318846 0.960854 
UV2: 0.32559 0.971495 
UV3: 0.322518 0.958992
MaterialIndex: -1

VertexIndicies: 118 100 120
Normal: 4.51315e-006 -8.92098e-007 -1
Tangent: 1 3.85781e-005 4.51312e-006
UV1: 0.322518 0.958992 
UV2: 0.32559 0.971495 
UV3: 0.329268 0.971521
MaterialIndex: -1

VertexIndicies: 99 119 101
Normal: 0 -3.79402e-006 1
Tangent: 1 -3.12419e-005 -1.18222e-010
UV1: 0.318846 0.960854 
UV2: 0.322518 0.958992 
UV3: 0.32559 0.971495
MaterialIndex: -1

VertexIndicies: 101 119 121
Normal: -6.61611e-006 -2.24985e-006 1
Tangent: 1 3.86485e-005 6.6162e-006
UV1: 0.32559 0.971495 
UV2: 0.322518 0.958992 
UV3: 0.329268 0.971521
MaterialIndex: -1

VertexIndicies: 104 124 100
Normal: 7.29798e-006 -1.91682e-006 -1
Tangent: 1 3.82259e-006 7.29797e-006
UV1: 0.318845 0.98204 
UV2: 0.322518 0.983875 
UV3: 0.32559 0.971495
MaterialIndex: -1

VertexIndicies: 100 124 120
Normal: 4.73478e-006 -1.13592e-006 -1
Tangent: 1 3.85329e-005 4.73474e-006
UV1: 0.32559 0.971495 
UV2: 0.322518 0.983875 
UV3: 0.329268 0.971521
MaterialIndex: -1

VertexIndicies: 105 101 125
Normal: 1.82449e-006 1.91682e-006 1
Tangent: 1 2.78731e-005 -1.82454e-006
UV1: 0.318846 0.98204 
UV2: 0.32559 0.971495 
UV3: 0.322518 0.983875
MaterialIndex: -1

VertexIndicies: 125 101 121
Normal: -7.263e-006 2.38147e-007 1
Tangent: 1 3.8539e-005 7.26299e-006
UV1: 0.322518 0.983875 
UV2: 0.32559 0.971495 
UV3: 0.329268 0.971521
MaterialIndex: -1

VertexIndicies: 102 122 104
Normal: 0 0 -1
Tangent: 1 6.96332e-006 0
UV1: 0.298635 0.985857 
UV2: 0.298635 0.987939 
UV3: 0.318845 0.98204
MaterialIndex: -1

VertexIndicies: 104 122 124
Normal: 3.96752e-007 0 -1
Tangent: 1 1.69022e-006 3.96752e-007
UV1: 0.318845 0.98204 
UV2: 0.298635 0.987939 
UV3: 0.322518 0.983875
MaterialIndex: -1

VertexIndicies: 103 105 123
Normal: -4.43129e-006 0 1
Tangent: 1 7.35016e-007 4.43129e-006
UV1: 0.298635 0.985857 
UV2: 0.318846 0.98204 
UV3: 0.298635 0.987939
MaterialIndex: -1

VertexIndicies: 123 105 125
Normal: -3.80266e-006 1.66733e-006 1
Tangent: 1 7.73103e-006 3.80265e-006
UV1: 0.298635 0.987939 
UV2: 0.318846 0.98204 
UV3: 0.322518 0.983875
MaterialIndex: -1

VertexIndicies: 126 86 128
Normal: -2.86589e-005 0 -1
Tangent: 1 -8.6114e-006 -2.86589e-005
UV1: 0.298635 0.956175 
UV2: 0.298635 0.957042 
UV3: 0.330511 0.955166
MaterialIndex: -1

VertexIndicies: 86 87 128
Normal: -3.07031e-005 -3.31747e-005 -1
Tangent: 1 2.46067e-006 -3.07032e-005
UV1: 0.298635 0.957042 
UV2: 0.318846 0.960854 
UV3: 0.330511 0.955166
MaterialIndex: -1

VertexIndicies: 91 127 92
Normal: 1.06571e-006 0 1
Tangent: 1 1.2801e-005 -1.06571e-006
UV1: 0.298635 0.962835 
UV2: 0.298635 0.956741 
UV3: 0.312991 0.963975
MaterialIndex: -1

VertexIndicies: 92 127 129
Normal: 2.70518e-005 -5.14264e-005 1
Tangent: 1 -2.80504e-006 -2.7052e-005
UV1: 0.312991 0.963975 
UV2: 0.298635 0.956741 
UV3: 0.330514 0.955171
MaterialIndex: -1

VertexIndicies: 87 88 128
Normal: 0.000130946 0.000264489 -1
Tangent: 1 -7.30046e-006 0.000130944
UV1: 0.318846 0.960854 
UV2: 0.32559 0.971482 
UV3: 0.330511 0.955166
MaterialIndex: -1

VertexIndicies: 128 88 130
Normal: 6.24756e-005 0.000243984 -1
Tangent: 1 3.12322e-006 6.24764e-005
UV1: 0.330511 0.955166 
UV2: 0.32559 0.971482 
UV3: 0.333144 0.971718
MaterialIndex: -1

VertexIndicies: 93 92 131
Normal: -1.00592e-005 1.88806e-006 1
Tangent: 1 1.54404e-006 1.00592e-005
UV1: 0.314631 0.971504 
UV2: 0.312991 0.963975 
UV3: 0.333145 0.971725
MaterialIndex: -1

VertexIndicies: 131 92 129
Normal: 1.52102e-005 -6.18774e-005 1
Tangent: 1 -4.40834e-006 -1.52104e-005
UV1: 0.333145 0.971725 
UV2: 0.312991 0.963975 
UV3: 0.330514 0.955171
MaterialIndex: -1

VertexIndicies: 90 134 88
Normal: 4.44163e-005 -0.000164314 -1
Tangent: 1 -3.67154e-007 4.44163e-005
UV1: 0.318846 0.98204 
UV2: 0.330536 0.987395 
UV3: 0.32559 0.971482
MaterialIndex: -1

VertexIndicies: 88 134 130
Normal: 2.37256e-005 -0.000158319 -1
Tangent: 1 3.19599e-006 2.37251e-005
UV1: 0.32559 0.971482 
UV2: 0.330536 0.987395 
UV3: 0.333144 0.971718
MaterialIndex: -1

VertexIndicies: 93 131 95
Normal: -8.15589e-006 -1.90704e-006 1
Tangent: 1 1.30309e-006 8.1559e-006
UV1: 0.314631 0.971504 
UV2: 0.333145 0.971725 
UV3: 0.312996 0.978894
MaterialIndex: -1

VertexIndicies: 95 131 135
Normal: 2.20032e-006 2.72927e-005 1
Tangent: 1 6.33612e-006 -2.20049e-006
UV1: 0.312996 0.978894 
UV2: 0.333145 0.971725 
UV3: 0.330535 0.987394
MaterialIndex: -1

VertexIndicies: 132 134 89
Normal: 3.19288e-005 -0.000932371 -1
Tangent: 1 -1.36257e-006 3.19301e-005
UV1: 0.298635 0.987001 
UV2: 0.330536 0.987395 
UV3: 0.298635 0.985857
MaterialIndex: -1

VertexIndicies: 90 89 134
Normal: -1.21994e-005 -4.52916e-005 -1
Tangent: 1 -4.23867e-006 -1.21992e-005
UV1: 0.318846 0.98204 
UV2: 0.298635 0.985857 
UV3: 0.330536 0.987395
MaterialIndex: -1

VertexIndicies: 94 95 133
Normal: 4.10889e-006 0.000101281 1
Tangent: 1 4.80689e-006 -4.10938e-006
UV1: 0.298635 0.980115 
UV2: 0.312996 0.978894 
UV3: 0.298635 0.986435
MaterialIndex: -1

VertexIndicies: 133 95 135
Normal: 6.79846e-007 9.41252e-005 1
Tangent: 1 -6.23732e-006 -6.79258e-007
UV1: 0.298635 0.986435 
UV2: 0.312996 0.978894 
UV3: 0.330535 0.987394
MaterialIndex: -1

VertexIndicies: 91 92 136
Normal: -0.0791119 0.996855 0.00468272
Tangent: 0.996866 0.0791128 -6.24117e-011
UV1: 0.827606 0.361182 
UV2: 0.841999 0.361182 
UV3: 0.827606 0.672607
MaterialIndex: -1

VertexIndicies: 136 92 137
Normal: -0.0791072 0.996855 0.00468251
Tangent: 0.996866 0.0791081 1.04298e-006
UV1: 0.827606 0.672607 
UV2: 0.841999 0.361182 
UV3: 0.839568 0.672607
MaterialIndex: -1

VertexIndicies: 92 93 137
Normal: -0.977043 0.212871 0.00849409
Tangent: -0.212879 -0.977079 -8.87687e-010
UV1: 0.945549 0.0426131 
UV2: 0.938001 0.0426131 
UV3: 0.944279 0.354038
MaterialIndex: -1

VertexIndicies: 137 93 138
Normal: -0.977043 0.212871 0.00849409
Tangent: -0.212878 -0.977079 1.10969e-009
UV1: 0.944279 0.354038 
UV2: 0.938001 0.0426131 
UV3: 0.938006 0.354038
MaterialIndex: -1

VertexIndicies: 93 95 138
Normal: -0.976358 -0.215992 0.00849491
Tangent: 0.216 -0.976393 1.10894e-009
UV1: 0.938001 0.0426131 
UV2: 0.930592 0.0426131 
UV3: 0.938006 0.354038
MaterialIndex: -1

VertexIndicies: 138 95 140
Normal: -0.976359 -0.215989 0.00849483
Tangent: 0.215997 -0.976394 -5.23727e-006
UV1: 0.938006 0.354038 
UV2: 0.930592 0.0426131 
UV3: 0.931848 0.354038
MaterialIndex: -1

VertexIndicies: 95 94 140
Normal: -0.0847417 -0.996392 0.00468033
Tangent: 0.996403 -0.0847426 -2.48623e-006
UV1: 0.842005 0.361182 
UV2: 0.827606 0.361182 
UV3: 0.839573 0.672607
MaterialIndex: -1

VertexIndicies: 140 94 139
Normal: -0.0847424 -0.996392 0.00468033
Tangent: 0.996403 -0.0847433 -3.5852e-009
UV1: 0.839573 0.672607 
UV2: 0.827606 0.361182 
UV3: 0.827606 0.672607
MaterialIndex: -1

VertexIndicies: 126 128 155
Normal: -0.030515 -0.964243 -0.263258
Tangent: 0.9995 -0.0316296 -4.15407e-006
UV1: 0.827606 0.442234 
UV2: 0.859565 0.442235 
UV3: 0.827606 0.437289
MaterialIndex: -1

VertexIndicies: 155 128 154
Normal: -0.0286473 -0.967457 -0.251408
Tangent: 0.999565 -0.0294706 -0.000490446
UV1: 0.827606 0.437289 
UV2: 0.859565 0.442235 
UV3: 0.86238 0.43729
MaterialIndex: -1

VertexIndicies: 129 127 145
Normal: -0.0490946 -0.996812 -0.0628907
Tangent: 0.998789 -0.0491919 -9.4821e-007
UV1: 0.859568 0.361184 
UV2: 0.827606 0.361182 
UV3: 0.855779 0.395417
MaterialIndex: -1

VertexIndicies: 145 127 143
Normal: -0.00363652 -0.999667 -0.025545
Tangent: 0.999993 -0.00360798 -0.00116233
UV1: 0.855779 0.395417 
UV2: 0.827606 0.361182 
UV3: 0.827606 0.395417
MaterialIndex: -1

VertexIndicies: 128 130 154
Normal: 0.845578 -0.134363 -0.516666
Tangent: -0.156933 -0.987609 -1.29578e-006
UV1: 0.95438 0.123666 
UV2: 0.937786 0.123662 
UV3: 0.955679 0.118721
MaterialIndex: -1

VertexIndicies: 154 130 153
Normal: 0.806074 -0.150154 -0.572449
Tangent: -0.1925 -0.981202 -0.0136914
UV1: 0.955679 0.118721 
UV2: 0.937786 0.123662 
UV3: 0.937769 0.118718
MaterialIndex: -1

VertexIndicies: 129 145 131
Normal: 0.980566 -0.155832 -0.119189
Tangent: -0.156952 -0.987606 -7.77649e-006
UV1: 0.954375 0.0426149 
UV2: 0.952029 0.076848 
UV3: 0.937779 0.042613
MaterialIndex: -1

VertexIndicies: 131 145 147
Normal: 0.960884 -0.268299 -0.0686807
Tangent: -0.269445 -0.962984 -0.00783046
UV1: 0.937779 0.042613 
UV2: 0.952029 0.076848 
UV3: 0.937895 0.0768474
MaterialIndex: -1

VertexIndicies: 130 134 153
Normal: 0.766412 0.127406 -0.629587
Tangent: 0.16399 -0.986462 3.22041e-006
UV1: 0.937786 0.123662 
UV2: 0.922069 0.123664 
UV3: 0.937769 0.118718
MaterialIndex: -1

VertexIndicies: 153 134 152
Normal: 0.800374 0.157999 -0.578306
Tangent: 0.202675 -0.97916 0.012985
UV1: 0.937769 0.118718 
UV2: 0.922069 0.123664 
UV3: 0.920719 0.11872
MaterialIndex: -1

VertexIndicies: 135 131 151
Normal: 0.979424 0.163149 -0.118785
Tangent: 0.164314 -0.986408 1.26095e-005
UV1: 0.922069 0.0426137 
UV2: 0.937779 0.042613 
UV3: 0.924224 0.0768484
MaterialIndex: -1

VertexIndicies: 151 131 147
Normal: 0.958326 0.277034 -0.0697427
Tangent: 0.278243 -0.960477 0.00806889
UV1: 0.924224 0.0768484 
UV2: 0.937779 0.042613 
UV3: 0.937895 0.0768474
MaterialIndex: -1

VertexIndicies: 132 156 134
Normal: -0.0118794 0.963485 -0.267497
Tangent: 0.999924 0.0123286 -4.49991e-007
UV1: 0.827606 0.442234 
UV2: 0.827606 0.43729 
UV3: 0.85959 0.442233
MaterialIndex: -1

VertexIndicies: 134 156 152
Normal: -0.011087 0.964831 -0.262637
Tangent: 0.999935 0.0114324 -0.000213265
UV1: 0.85959 0.442233 
UV2: 0.827606 0.43729 
UV3: 0.862405 0.437289
MaterialIndex: -1

VertexIndicies: 135 151 133
Normal: -0.0300066 0.997779 -0.059465
Tangent: 0.999548 0.0300598 -1.98671e-009
UV1: 0.859589 0.361183 
UV2: 0.855796 0.395417 
UV3: 0.827606 0.361183
MaterialIndex: -1

VertexIndicies: 133 151 149
Normal: 0.0105383 0.999603 -0.0261431
Tangent: 0.999944 -0.0105696 -0.00106048
UV1: 0.827606 0.361183 
UV2: 0.855796 0.395417 
UV3: 0.827606 0.395417
MaterialIndex: -1

VertexIndicies: 152 150 153
Normal: 0.946997 0.214294 0.23932
Tangent: 0.220708 -0.97534 -3.16405e-006
UV1: 0.920719 0.11872 
UV2: 0.924222 0.0894308 
UV3: 0.937769 0.118718
MaterialIndex: -1

VertexIndicies: 153 150 146
Normal: 0.933885 0.299613 0.195171
Tangent: 0.308582 -0.951053 -0.0165612
UV1: 0.937769 0.118718 
UV2: 0.924222 0.0894308 
UV3: 0.937898 0.0894296
MaterialIndex: -1

VertexIndicies: 154 153 144
Normal: 0.948856 -0.205745 0.239462
Tangent: -0.211911 -0.977289 2.79601e-006
UV1: 0.955679 0.118721 
UV2: 0.937769 0.118718 
UV3: 0.952032 0.0894305
MaterialIndex: -1

VertexIndicies: 144 153 146
Normal: 0.937004 -0.290552 0.193915
Tangent: -0.299212 -0.954047 0.0163094
UV1: 0.952032 0.0894305 
UV2: 0.937769 0.118718 
UV3: 0.937898 0.0894296
MaterialIndex: -1

VertexIndicies: 154 144 155
Normal: -0.0273779 -0.992708 0.117396
Tangent: 0.99962 -0.0275684 1.2859e-006
UV1: 0.86238 0.43729 
UV2: 0.855778 0.408 
UV3: 0.827606 0.437289
MaterialIndex: -1

VertexIndicies: 155 144 142
Normal: 0.00714767 -0.996396 0.0845252
Tangent: 0.999968 0.00742041 0.00291307
UV1: 0.827606 0.437289 
UV2: 0.855778 0.408 
UV3: 0.827606 0.407999
MaterialIndex: -1

VertexIndicies: 152 156 150
Normal: -0.0105866 0.993149 0.116378
Tangent: 0.999943 0.0106592 -1.42348e-006
UV1: 0.862405 0.437289 
UV2: 0.827606 0.43729 
UV3: 0.855796 0.408
MaterialIndex: -1

VertexIndicies: 150 156 148
Normal: 0.0201881 0.995998 0.0870625
Tangent: 0.999786 -0.0204981 0.00266808
UV1: 0.855796 0.408 
UV2: 0.827606 0.43729 
UV3: 0.827606 0.407999
MaterialIndex: -1

VertexIndicies: 12 157 11
Normal: 0 1 0
Tangent: 1 0 0
UV1: 0.921435 0.76803 
UV2: 0.898684 0.76803 
UV3: 0.921435 0.724752
MaterialIndex: -1

VertexIndicies: 11 157 10
Normal: 0 1 0
Tangent: 1 0 -1.61619e-006
UV1: 0.921435 0.724752 
UV2: 0.898684 0.76803 
UV3: 0.898684 0.706957
MaterialIndex: -1

VertexIndicies: 12 13 157
Normal: 0 1 0
Tangent: 1 0 0
UV1: 0.921435 0.76803 
UV2: 0.921435 0.821338 
UV3: 0.898684 0.76803
MaterialIndex: -1

VertexIndicies: 157 13 158
Normal: 0 1 0
Tangent: 1 0 0
UV1: 0.898684 0.76803 
UV2: 0.921435 0.821338 
UV3: 0.898684 0.821338
MaterialIndex: -1

VertexIndicies: 159 158 14
Normal: 0 1 0
Tangent: 1 0 0
UV1: 0.898684 0.874644 
UV2: 0.898684 0.821338 
UV3: 0.921435 0.874644
MaterialIndex: -1

VertexIndicies: 14 158 13
Normal: 0 1 -3.94091e-008
Tangent: 1 0 0
UV1: 0.921435 0.874644 
UV2: 0.898684 0.821338 
UV3: 0.921435 0.821338
MaterialIndex: -1

VertexIndicies: 17 159 18
Normal: 0 1 0
Tangent: 1 0 -1.71371e-006
UV1: 0.898684 0.945571 
UV2: 0.898684 0.874644 
UV3: 0.921435 0.945571
MaterialIndex: -1

VertexIndicies: 18 159 14
Normal: 0 1 0
Tangent: 1 0 0
UV1: 0.921435 0.945571 
UV2: 0.898684 0.874644 
UV3: 0.921435 0.874644
MaterialIndex: -1

VertexIndicies: 10 157 9
Normal: 0 1 0
Tangent: 1 0 3.76238e-007
UV1: 0.898684 0.706957 
UV2: 0.898684 0.76803 
UV3: 0.863148 0.706957
MaterialIndex: -1

VertexIndicies: 9 157 164
Normal: 0.174172 0.979486 0.101344
Tangent: 0.984062 -0.176879 0.0183014
UV1: 0.863148 0.706957 
UV2: 0.898684 0.76803 
UV3: 0.863148 0.76803
MaterialIndex: -1

VertexIndicies: 9 164 8
Normal: 0 0.977442 0.211204
Tangent: 1 0 0
UV1: 0.863148 0.706957 
UV2: 0.863148 0.76803 
UV3: 0.827606 0.706957
MaterialIndex: -1

VertexIndicies: 8 164 165
Normal: 0 0.977442 0.211204
Tangent: 1 0 0
UV1: 0.827606 0.706957 
UV2: 0.863148 0.76803 
UV3: 0.827606 0.76803
MaterialIndex: -1

VertexIndicies: 160 159 16
Normal: 0.333395 0.897671 -0.288156
Tangent: 0.937434 -0.348164 -2.55089e-006
UV1: 0.863148 0.874648 
UV2: 0.898684 0.874644 
UV3: 0.863148 0.915758
MaterialIndex: -1

VertexIndicies: 16 159 17
Normal: 0.171133 0.974082 -0.147912
Tangent: 0.985248 -0.169193 0.0256943
UV1: 0.863148 0.915758 
UV2: 0.898684 0.874644 
UV3: 0.898684 0.945571
MaterialIndex: -1

VertexIndicies: 161 160 15
Normal: 0 0.952146 -0.305643
Tangent: 1 0 0
UV1: 0.827606 0.874648 
UV2: 0.863148 0.874648 
UV3: 0.827606 0.915758
MaterialIndex: -1

VertexIndicies: 15 160 16
Normal: 0 0.952146 -0.305643
Tangent: 1 0 0
UV1: 0.827606 0.915758 
UV2: 0.863148 0.874648 
UV3: 0.863148 0.915758
MaterialIndex: -1

VertexIndicies: 158 159 162
Normal: 0.498738 0.866753 0
Tangent: 0.866753 -0.498738 -3.79237e-006
UV1: 0.898684 0.821338 
UV2: 0.898684 0.874644 
UV3: 0.87575 0.821337
MaterialIndex: -1

VertexIndicies: 162 159 160
Normal: 0.424678 0.904407 -0.0411849
Tangent: 0.90523 -0.424907 0.0034381
UV1: 0.87575 0.821337 
UV2: 0.898684 0.874644 
UV3: 0.863148 0.874648
MaterialIndex: -1

VertexIndicies: 162 160 163
Normal: 0 1 0
Tangent: 1 0 0
UV1: 0.87575 0.821337 
UV2: 0.863148 0.874648 
UV3: 0.827606 0.821337
MaterialIndex: -1

VertexIndicies: 163 160 161
Normal: 0 1 0
Tangent: 1 0 0
UV1: 0.827606 0.821337 
UV2: 0.863148 0.874648 
UV3: 0.827606 0.874648
MaterialIndex: -1

VertexIndicies: 164 157 162
Normal: 0.346955 0.934288 0.0820195
Tangent: 0.937447 -0.348128 3.42423e-007
UV1: 0.863148 0.76803 
UV2: 0.898684 0.76803 
UV3: 0.87575 0.821337
MaterialIndex: -1

VertexIndicies: 162 157 158
Normal: 0.424673 0.90441 0.0411868
Tangent: 0.905112 -0.425159 0.0034256
UV1: 0.87575 0.821337 
UV2: 0.898684 0.76803 
UV3: 0.898684 0.821338
MaterialIndex: -1

VertexIndicies: 165 164 163
Normal: 0 1 0
Tangent: 1 0 0
UV1: 0.827606 0.76803 
UV2: 0.863148 0.76803 
UV3: 0.827606 0.821337
MaterialIndex: -1

VertexIndicies: 163 164 162
Normal: 0 1 0
Tangent: 1 0 0
UV1: 0.827606 0.821337 
UV2: 0.863148 0.76803 
UV3: 0.87575 0.821337
MaterialIndex: -1

VertexIndicies: 26 166 30
Normal: 0 -1 0
Tangent: 1 0 -0
UV1: 0.93897 0.971236 
UV2: 0.981903 0.971236 
UV3: 0.93897 0.874648
MaterialIndex: -1

VertexIndicies: 30 166 167
Normal: 0 -1 0
Tangent: 1 0 2.15863e-007
UV1: 0.93897 0.874648 
UV2: 0.981903 0.971236 
UV3: 0.981904 0.874027
MaterialIndex: -1

VertexIndicies: 26 69 166
Normal: 0 0 -1
Tangent: 1 -0 0
UV1: 0.409713 0.94384 
UV2: 0.409713 0.948225 
UV3: 0.452535 0.94384
MaterialIndex: -1

VertexIndicies: 166 69 168
Normal: 0 0 -1
Tangent: 1 -0 0
UV1: 0.452535 0.94384 
UV2: 0.409713 0.948225 
UV3: 0.452535 0.948225
MaterialIndex: -1

VertexIndicies: 34 30 170
Normal: -2.47301e-009 -1 -2.23287e-007
Tangent: 1 -2.47344e-009 1.90728e-006
UV1: 0.93897 0.821337 
UV2: 0.93897 0.874648 
UV3: 0.970463 0.821958
MaterialIndex: -1

VertexIndicies: 170 30 167
Normal: -3.10892e-010 -1 -1.74329e-007
Tangent: 1 -3.1094e-010 2.79459e-007
UV1: 0.970463 0.821958 
UV2: 0.93897 0.874648 
UV3: 0.981904 0.874027
MaterialIndex: -1

VertexIndicies: 38 34 172
Normal: 0 -1 0
Tangent: 1 0 -4.57439e-006
UV1: 0.93897 0.76803 
UV2: 0.93897 0.821337 
UV3: 0.959023 0.769893
MaterialIndex: -1

VertexIndicies: 172 34 170
Normal: 0 -1 2.87032e-008
Tangent: 1 5.5094e-014 1.91944e-006
UV1: 0.959023 0.769893 
UV2: 0.93897 0.821337 
UV3: 0.970463 0.821958
MaterialIndex: -1

VertexIndicies: 3 38 174
Normal: 0 -1 0
Tangent: 1 0 -1.42934e-006
UV1: 0.93897 0.724751 
UV2: 0.93897 0.76803 
UV3: 0.949735 0.727623
MaterialIndex: -1

VertexIndicies: 174 38 172
Normal: 0 -1 5.64363e-008
Tangent: 1 -2.91087e-013 -5.15779e-006
UV1: 0.949735 0.727623 
UV2: 0.93897 0.76803 
UV3: 0.959023 0.769893
MaterialIndex: -1

VertexIndicies: 3 174 62
Normal: 0.256041 -0.114724 0.959834
Tangent: 0.966214 -2.95635e-008 -0.257743
UV1: 0.409713 0.94384 
UV2: 0.42045 0.94384 
UV3: 0.411679 0.948225
MaterialIndex: -1

VertexIndicies: 62 174 175
Normal: 0.283796 -0.0574646 0.957161
Tangent: 0.958719 -0.00157078 -0.284353
UV1: 0.411679 0.948225 
UV2: 0.42045 0.94384 
UV3: 0.42045 0.948225
MaterialIndex: -1

VertexIndicies: 53 178 22
Normal: 0 0.53371 -0.845668
Tangent: 1 -0 0
UV1: 0.397427 0.97161 
UV2: 0.452535 0.97161 
UV3: 0.406773 0.95278
MaterialIndex: -1

VertexIndicies: 22 178 176
Normal: 0 0.53371 -0.845668
Tangent: 1 -0 0
UV1: 0.406773 0.95278 
UV2: 0.452535 0.97161 
UV3: 0.452535 0.95278
MaterialIndex: -1

VertexIndicies: 54 7 185
Normal: 0.123217 0.0611723 0.990492
Tangent: 0.992351 -8.09519e-010 -0.123448
UV1: 0.397427 0.97161 
UV2: 0.406773 0.95278 
UV3: 0.42045 0.97161
MaterialIndex: -1

VertexIndicies: 185 7 184
Normal: 0.16431 0.0306338 0.985933
Tangent: 0.986389 0.00126514 -0.164425
UV1: 0.42045 0.97161 
UV2: 0.406773 0.95278 
UV3: 0.42045 0.95278
MaterialIndex: -1

VertexIndicies: 53 45 178
Normal: 0 -0.545235 -0.838283
Tangent: 1 0 0
UV1: 0.397427 0.97161 
UV2: 0.406773 0.989882 
UV3: 0.452535 0.97161
MaterialIndex: -1

VertexIndicies: 178 45 186
Normal: 0 -0.545235 -0.838283
Tangent: 1 0 0
UV1: 0.452535 0.97161 
UV2: 0.406773 0.989882 
UV3: 0.452535 0.989882
MaterialIndex: -1

VertexIndicies: 45 46 186
Normal: 0 1 0
Tangent: 1 0 0
UV1: 0.936023 0.96412 
UV2: 0.936023 0.874646 
UV3: 0.981903 0.96412
MaterialIndex: -1

VertexIndicies: 186 46 187
Normal: 0 1 -6.56853e-008
Tangent: 1 -2.12457e-013 -3.23447e-006
UV1: 0.981903 0.96412 
UV2: 0.936023 0.874646 
UV3: 0.981903 0.874025
MaterialIndex: -1

VertexIndicies: 47 188 46
Normal: 0 1 5.62984e-008
Tangent: 1 7.48699e-014 -1.32988e-006
UV1: 0.936023 0.821338 
UV2: 0.970463 0.821959 
UV3: 0.936023 0.874646
MaterialIndex: -1

VertexIndicies: 46 188 187
Normal: 0 1 2.81492e-008
Tangent: 1 9.06202e-014 -3.21928e-006
UV1: 0.936023 0.874646 
UV2: 0.970463 0.821959 
UV3: 0.981903 0.874025
MaterialIndex: -1

VertexIndicies: 48 189 47
Normal: 0 1 0
Tangent: 1 0 -4.12658e-006
UV1: 0.936023 0.76803 
UV2: 0.959023 0.769893 
UV3: 0.936023 0.821338
MaterialIndex: -1

VertexIndicies: 47 189 188
Normal: 0 1 0
Tangent: 1 0 -1.23911e-006
UV1: 0.936023 0.821338 
UV2: 0.959023 0.769893 
UV3: 0.970463 0.821959
MaterialIndex: -1

VertexIndicies: 49 190 48
Normal: 0 1 3.24945e-008
Tangent: 1 8.24335e-013 -2.53685e-005
UV1: 0.936023 0.724752 
UV2: 0.949735 0.727623 
UV3: 0.936023 0.76803
MaterialIndex: -1

VertexIndicies: 48 190 189
Normal: 0 1 1.62472e-008
Tangent: 1 8.05309e-014 -4.95659e-006
UV1: 0.936023 0.76803 
UV2: 0.949735 0.727623 
UV3: 0.959023 0.769893
MaterialIndex: -1

VertexIndicies: 54 185 49
Normal: 0.123203 -0.0630363 0.990377
Tangent: 0.992351 2.50256e-009 -0.123448
UV1: 0.397427 0.97161 
UV2: 0.42045 0.97161 
UV3: 0.406773 0.989882
MaterialIndex: -1

